ref_date,yield_bid,price_bid,asset_code,matur_date,prazo_anos
2005-08-23,0.0875,682.47,NTN-B Principal 150515,2015-05-15,9.724845995893224
2005-08-24,0.0875,682.77,NTN-B Principal 150515,2015-05-15,9.722108145106091
2005-08-25,0.0875,683.08,NTN-B Principal 150515,2015-05-15,9.71937029431896
2005-08-26,0.0874,683.74,NTN-B Principal 150515,2015-05-15,9.716632443531827
2005-08-29,0.0875,683.4,NTN-B Principal 150515,2015-05-15,9.708418891170432
2005-08-30,0.0874,684.28,NTN-B Principal 150515,2015-05-15,9.705681040383299
2005-08-31,0.0874,684.56,NTN-B Principal 150515,2015-05-15,9.702943189596168
2005-09-01,0.0874,684.83,NTN-B Principal 150515,2015-05-15,9.700205338809035
2005-09-02,0.0874,685.2,NTN-B Principal 150515,2015-05-15,9.697467488021903
2005-09-05,0.0874,685.47,NTN-B Principal 150515,2015-05-15,9.689253935660506
2005-09-06,0.0875,684.97,NTN-B Principal 150515,2015-05-15,9.686516084873375
2005-09-08,0.0875,685.24,NTN-B Principal 150515,2015-05-15,9.681040383299111
2005-09-09,0.0875,685.58,NTN-B Principal 150515,2015-05-15,9.678302532511978
2005-09-12,0.0875,685.85,NTN-B Principal 150515,2015-05-15,9.670088980150581
2005-09-13,0.0875,686.11,NTN-B Principal 150515,2015-05-15,9.66735112936345
2005-09-14,0.0875,686.38,NTN-B Principal 150515,2015-05-15,9.664613278576317
2005-09-15,0.0875,686.67,NTN-B Principal 150515,2015-05-15,9.661875427789186
2005-09-16,0.0875,687.07,NTN-B Principal 150515,2015-05-15,9.659137577002053
2005-09-19,0.0875,687.36,NTN-B Principal 150515,2015-05-15,9.650924024640657
2005-09-20,0.0875,687.65,NTN-B Principal 150515,2015-05-15,9.648186173853524
2005-09-21,0.0875,687.94,NTN-B Principal 150515,2015-05-15,9.645448323066393
2005-09-22,0.0875,688.23,NTN-B Principal 150515,2015-05-15,9.64271047227926
2005-09-23,0.0875,688.86,NTN-B Principal 150515,2015-05-15,9.639972621492129
2005-09-26,0.0875,689.17,NTN-B Principal 150515,2015-05-15,9.631759069130732
2005-09-27,0.0875,689.48,NTN-B Principal 150515,2015-05-15,9.6290212183436
2005-09-28,0.0873,691.01,NTN-B Principal 150515,2015-05-15,9.626283367556468
2005-09-29,0.0874,690.71,NTN-B Principal 150515,2015-05-15,9.623545516769337
2005-09-30,0.0874,691.18,NTN-B Principal 150515,2015-05-15,9.620807665982204
2005-10-03,0.0867,695.77,NTN-B Principal 150515,2015-05-15,9.612594113620808
2005-10-04,0.08650000000000001,697.31,NTN-B Principal 150515,2015-05-15,9.609856262833675
2005-10-05,0.0863,698.85,NTN-B Principal 150515,2015-05-15,9.607118412046544
2005-10-06,0.0863,699.16,NTN-B Principal 150515,2015-05-15,9.604380561259411
2005-10-07,0.0863,699.63,NTN-B Principal 150515,2015-05-15,9.60164271047228
2005-10-10,0.0863,699.94,NTN-B Principal 150515,2015-05-15,9.593429158110883
2005-10-11,0.0863,700.34,NTN-B Principal 150515,2015-05-15,9.59069130732375
2005-10-13,0.0863,700.65,NTN-B Principal 150515,2015-05-15,9.585215605749486
2005-10-14,0.0863,701.18,NTN-B Principal 150515,2015-05-15,9.582477754962355
2005-10-17,0.0862,702.14,NTN-B Principal 150515,2015-05-15,9.574264202600958
2005-10-18,0.0863,701.86,NTN-B Principal 150515,2015-05-15,9.571526351813826
2005-10-19,0.0863,702.21,NTN-B Principal 150515,2015-05-15,9.568788501026694
2005-10-20,0.0863,702.55,NTN-B Principal 150515,2015-05-15,9.566050650239562
2005-10-21,0.0863,703.11,NTN-B Principal 150515,2015-05-15,9.56331279945243
2005-10-24,0.0863,703.61,NTN-B Principal 150515,2015-05-15,9.555099247091034
2005-10-25,0.0863,703.97,NTN-B Principal 150515,2015-05-15,9.552361396303901
2005-10-26,0.0863,704.33,NTN-B Principal 150515,2015-05-15,9.54962354551677
2005-10-27,0.0863,704.69,NTN-B Principal 150515,2015-05-15,9.546885694729637
2005-10-28,0.0864,704.68,NTN-B Principal 150515,2015-05-15,9.544147843942506
2005-10-31,0.0864,705.04,NTN-B Principal 150515,2015-05-15,9.535934291581109
2005-11-01,0.0863,706.14,NTN-B Principal 150515,2015-05-15,9.533196440793978
2005-11-03,0.0863,706.5,NTN-B Principal 150515,2015-05-15,9.527720739219713
2005-11-04,0.0863,707.12,NTN-B Principal 150515,2015-05-15,9.52498288843258
2005-11-07,0.0864,706.86,NTN-B Principal 150515,2015-05-15,9.516769336071183
2005-11-08,0.08650000000000001,706.6,NTN-B Principal 150515,2015-05-15,9.514031485284052
2005-11-09,0.08650000000000001,706.96,NTN-B Principal 150515,2015-05-15,9.51129363449692
2005-11-10,0.0866,707.87,NTN-B Principal 150515,2015-05-15,9.508555783709788
2005-11-11,0.0864,709.85,NTN-B Principal 150515,2015-05-15,9.505817932922655
2005-11-14,0.0863,710.96,NTN-B Principal 150515,2015-05-15,9.49760438056126
2005-11-16,0.0863,711.29,NTN-B Principal 150515,2015-05-15,9.492128678986996
2005-11-17,0.0862,712.24,NTN-B Principal 150515,2015-05-15,9.489390828199863
2005-11-18,0.0863,712.13,NTN-B Principal 150515,2015-05-15,9.486652977412732
2005-11-21,0.0862,713.07,NTN-B Principal 150515,2015-05-15,9.478439425051334
2005-11-22,0.0863,712.78,NTN-B Principal 150515,2015-05-15,9.475701574264203
2005-11-23,0.0863,713.11,NTN-B Principal 150515,2015-05-15,9.47296372347707
2005-11-24,0.0864,712.81,NTN-B Principal 150515,2015-05-15,9.470225872689939
2005-11-25,0.0864,713.33,NTN-B Principal 150515,2015-05-15,9.467488021902806
2005-11-28,0.0864,714.15,NTN-B Principal 150515,2015-05-15,9.45927446954141
2005-11-29,0.08650000000000001,713.89,NTN-B Principal 150515,2015-05-15,9.456536618754278
2005-11-30,0.08650000000000001,714.26,NTN-B Principal 150515,2015-05-15,9.453798767967145
2005-12-01,0.0867,713.38,NTN-B Principal 150515,2015-05-15,9.451060917180014
2005-12-02,0.08650000000000001,715.24,NTN-B Principal 150515,2015-05-15,9.44832306639288
2005-12-05,0.0866,714.99,NTN-B Principal 150515,2015-05-15,9.440109514031485
2005-12-06,0.0868,714.11,NTN-B Principal 150515,2015-05-15,9.437371663244353
2005-12-07,0.0868,714.48,NTN-B Principal 150515,2015-05-15,9.434633812457221
2005-12-08,0.0867,715.46,NTN-B Principal 150515,2015-05-15,9.431895961670088
2005-12-09,0.0867,716.15,NTN-B Principal 150515,2015-05-15,9.429158110882957
2005-12-12,0.0867,716.51,NTN-B Principal 150515,2015-05-15,9.42094455852156
2005-12-13,0.0867,716.88,NTN-B Principal 150515,2015-05-15,9.418206707734429
2005-12-14,0.08650000000000001,718.49,NTN-B Principal 150515,2015-05-15,9.415468856947296
2005-12-15,0.08650000000000001,718.81,NTN-B Principal 150515,2015-05-15,9.412731006160165
2005-12-16,0.0864,719.91,NTN-B Principal 150515,2015-05-15,9.409993155373032
2005-12-19,0.0864,720.22,NTN-B Principal 150515,2015-05-15,9.401779603011637
2005-12-20,0.0864,720.54,NTN-B Principal 150515,2015-05-15,9.399041752224504
2005-12-21,0.0864,720.86,NTN-B Principal 150515,2015-05-15,9.396303901437372
2005-12-22,0.0864,721.18,NTN-B Principal 150515,2015-05-15,9.39356605065024
2005-12-23,0.0864,721.58,NTN-B Principal 150515,2015-05-15,9.390828199863108
2005-12-26,0.0864,721.9,NTN-B Principal 150515,2015-05-15,9.382614647501711
2005-12-27,0.0868,719.73,NTN-B Principal 150515,2015-05-15,9.379876796714578
2005-12-28,0.0867,720.66,NTN-B Principal 150515,2015-05-15,9.377138945927447
2005-12-29,0.08650000000000001,722.67,NTN-B Principal 150515,2015-05-15,9.374401095140314
2005-12-30,0.08650000000000001,722.67,NTN-B Principal 150515,2015-05-15,9.371663244353183
2005-07-18,0.08810000000000001,308.19,NTN-B Principal 150824,2024-08-15,19.077344284736483
2005-07-19,0.08810000000000001,308.33,NTN-B Principal 150824,2024-08-15,19.07460643394935
2005-07-20,0.0882,307.93,NTN-B Principal 150824,2024-08-15,19.071868583162217
2005-07-21,0.0882,308.08,NTN-B Principal 150824,2024-08-15,19.069130732375086
2005-07-22,0.0882,308.3,NTN-B Principal 150824,2024-08-15,19.066392881587955
2005-07-25,0.0882,308.3,NTN-B Principal 150824,2024-08-15,19.058179329226558
2005-07-26,0.0882,308.43,NTN-B Principal 150824,2024-08-15,19.055441478439427
2005-07-27,0.0882,308.56,NTN-B Principal 150824,2024-08-15,19.052703627652292
2005-07-28,0.0882,308.69,NTN-B Principal 150824,2024-08-15,19.04996577686516
2005-07-29,0.0882,308.88,NTN-B Principal 150824,2024-08-15,19.04722792607803
2005-08-01,0.0882,309,NTN-B Principal 150824,2024-08-15,19.039014373716633
2005-08-02,0.0882,309.14,NTN-B Principal 150824,2024-08-15,19.0362765229295
2005-08-03,0.0882,309.27,NTN-B Principal 150824,2024-08-15,19.033538672142367
2005-08-04,0.0882,309.4,NTN-B Principal 150824,2024-08-15,19.030800821355236
2005-08-05,0.0883,309.04,NTN-B Principal 150824,2024-08-15,19.028062970568104
2005-08-08,0.0882,309.71,NTN-B Principal 150824,2024-08-15,19.019849418206707
2005-08-09,0.0882,309.79,NTN-B Principal 150824,2024-08-15,19.017111567419576
2005-08-10,0.0882,309.92,NTN-B Principal 150824,2024-08-15,19.014373716632445
2005-08-11,0.0882,310.05,NTN-B Principal 150824,2024-08-15,19.01163586584531
2005-08-12,0.0882,310.23,NTN-B Principal 150824,2024-08-15,19.00889801505818
2005-08-15,0.0882,310.37,NTN-B Principal 150824,2024-08-15,19.000684462696782
2005-08-16,0.0882,310.5,NTN-B Principal 150824,2024-08-15,18.99794661190965
2005-08-17,0.0882,310.64,NTN-B Principal 150824,2024-08-15,18.99520876112252
2005-08-18,0.0882,310.78,NTN-B Principal 150824,2024-08-15,18.99247091033539
2005-08-19,0.0882,310.99,NTN-B Principal 150824,2024-08-15,18.989733059548254
2005-08-22,0.0882,311.13,NTN-B Principal 150824,2024-08-15,18.981519507186857
2005-08-23,0.0882,311.26,NTN-B Principal 150824,2024-08-15,18.978781656399725
2005-08-24,0.0882,311.4,NTN-B Principal 150824,2024-08-15,18.976043805612594
2005-08-25,0.0882,311.54,NTN-B Principal 150824,2024-08-15,18.973305954825463
2005-08-26,0.0882,311.57,NTN-B Principal 150824,2024-08-15,18.97056810403833
2005-08-29,0.0882,311.69,NTN-B Principal 150824,2024-08-15,18.962354551676935
2005-08-30,0.0882,311.82,NTN-B Principal 150824,2024-08-15,18.9596167008898
2005-08-31,0.0882,311.94,NTN-B Principal 150824,2024-08-15,18.95687885010267
2005-09-01,0.0882,312.07,NTN-B Principal 150824,2024-08-15,18.954140999315538
2005-09-02,0.0882,312.24,NTN-B Principal 150824,2024-08-15,18.951403148528406
2005-09-05,0.0882,312.36,NTN-B Principal 150824,2024-08-15,18.94318959616701
2005-09-06,0.0882,312.41,NTN-B Principal 150824,2024-08-15,18.940451745379878
2005-09-08,0.0882,312.54,NTN-B Principal 150824,2024-08-15,18.934976043805612
2005-09-09,0.0882,312.69,NTN-B Principal 150824,2024-08-15,18.93223819301848
2005-09-12,0.0882,312.81,NTN-B Principal 150824,2024-08-15,18.924024640657084
2005-09-13,0.0882,312.94,NTN-B Principal 150824,2024-08-15,18.921286789869953
2005-09-14,0.0882,313.06,NTN-B Principal 150824,2024-08-15,18.91854893908282
2005-09-15,0.0882,313.19,NTN-B Principal 150824,2024-08-15,18.915811088295687
2005-09-16,0.0882,313.38,NTN-B Principal 150824,2024-08-15,18.913073237508556
2005-09-19,0.0883,312.97,NTN-B Principal 150824,2024-08-15,18.90485968514716
2005-09-20,0.0885,312.02,NTN-B Principal 150824,2024-08-15,18.902121834360027
2005-09-21,0.0888,310.54,NTN-B Principal 150824,2024-08-15,18.899383983572896
2005-09-22,0.0889,310.13,NTN-B Principal 150824,2024-08-15,18.89664613278576
2005-09-23,0.0889,310.42,NTN-B Principal 150824,2024-08-15,18.89390828199863
2005-09-26,0.0889,310.56,NTN-B Principal 150824,2024-08-15,18.885694729637233
2005-09-27,0.08900000000000001,310.16,NTN-B Principal 150824,2024-08-15,18.882956878850102
2005-09-28,0.08869999999999999,311.92,NTN-B Principal 150824,2024-08-15,18.88021902806297
2005-09-29,0.08869999999999999,312.06,NTN-B Principal 150824,2024-08-15,18.87748117727584
2005-09-30,0.08869999999999999,312.27,NTN-B Principal 150824,2024-08-15,18.874743326488705
2005-10-03,0.0883,314.58,NTN-B Principal 150824,2024-08-15,18.86652977412731
2005-10-04,0.08800000000000001,316.36,NTN-B Principal 150824,2024-08-15,18.863791923340177
2005-10-05,0.08800000000000001,316.5,NTN-B Principal 150824,2024-08-15,18.861054072553046
2005-10-06,0.08800000000000001,316.64,NTN-B Principal 150824,2024-08-15,18.858316221765914
2005-10-07,0.08800000000000001,316.86,NTN-B Principal 150824,2024-08-15,18.855578370978783
2005-10-10,0.08800000000000001,317,NTN-B Principal 150824,2024-08-15,18.847364818617386
2005-10-11,0.08800000000000001,317.18,NTN-B Principal 150824,2024-08-15,18.844626967830255
2005-10-13,0.08800000000000001,317.32,NTN-B Principal 150824,2024-08-15,18.83915126625599
2005-10-14,0.08800000000000001,317.57,NTN-B Principal 150824,2024-08-15,18.836413415468858
2005-10-17,0.08800000000000001,317.72,NTN-B Principal 150824,2024-08-15,18.82819986310746
2005-10-18,0.08789999999999999,318.43,NTN-B Principal 150824,2024-08-15,18.82546201232033
2005-10-19,0.08789999999999999,318.59,NTN-B Principal 150824,2024-08-15,18.822724161533195
2005-10-20,0.08789999999999999,318.74,NTN-B Principal 150824,2024-08-15,18.819986310746064
2005-10-21,0.08789999999999999,319,NTN-B Principal 150824,2024-08-15,18.817248459958932
2005-10-24,0.08789999999999999,319.23,NTN-B Principal 150824,2024-08-15,18.809034907597535
2005-10-25,0.08789999999999999,319.39,NTN-B Principal 150824,2024-08-15,18.806297056810404
2005-10-26,0.08789999999999999,319.56,NTN-B Principal 150824,2024-08-15,18.803559206023273
2005-10-27,0.08789999999999999,319.72,NTN-B Principal 150824,2024-08-15,18.80082135523614
2005-10-28,0.08789999999999999,320,NTN-B Principal 150824,2024-08-15,18.798083504449007
2005-10-31,0.08789999999999999,320.17,NTN-B Principal 150824,2024-08-15,18.78986995208761
2005-11-01,0.08789999999999999,320.39,NTN-B Principal 150824,2024-08-15,18.78713210130048
2005-11-03,0.08789999999999999,320.55,NTN-B Principal 150824,2024-08-15,18.781656399726216
2005-11-04,0.08789999999999999,320.83,NTN-B Principal 150824,2024-08-15,18.77891854893908
2005-11-07,0.08789999999999999,321,NTN-B Principal 150824,2024-08-15,18.770704996577688
2005-11-08,0.08789999999999999,321.16,NTN-B Principal 150824,2024-08-15,18.767967145790553
2005-11-09,0.08789999999999999,321.33,NTN-B Principal 150824,2024-08-15,18.765229295003422
2005-11-10,0.08789999999999999,322.02,NTN-B Principal 150824,2024-08-15,18.76249144421629
2005-11-11,0.08800000000000001,321.81,NTN-B Principal 150824,2024-08-15,18.759753593429156
2005-11-14,0.08800000000000001,322.04,NTN-B Principal 150824,2024-08-15,18.751540041067763
2005-11-16,0.08800000000000001,322.19,NTN-B Principal 150824,2024-08-15,18.746064339493497
2005-11-17,0.08810000000000001,321.79,NTN-B Principal 150824,2024-08-15,18.743326488706366
2005-11-18,0.08789999999999999,323.13,NTN-B Principal 150824,2024-08-15,18.740588637919235
2005-11-21,0.08810000000000001,322.17,NTN-B Principal 150824,2024-08-15,18.732375085557837
2005-11-22,0.08800000000000001,322.87,NTN-B Principal 150824,2024-08-15,18.729637234770706
2005-11-23,0.08810000000000001,322.47,NTN-B Principal 150824,2024-08-15,18.72689938398357
2005-11-24,0.08810000000000001,322.62,NTN-B Principal 150824,2024-08-15,18.72416153319644
2005-11-25,0.08810000000000001,322.85,NTN-B Principal 150824,2024-08-15,18.72142368240931
2005-11-28,0.08810000000000001,323.23,NTN-B Principal 150824,2024-08-15,18.713210130047912
2005-11-29,0.08810000000000001,323.39,NTN-B Principal 150824,2024-08-15,18.71047227926078
2005-11-30,0.08810000000000001,323.56,NTN-B Principal 150824,2024-08-15,18.70773442847365
2005-12-01,0.0883,322.62,NTN-B Principal 150824,2024-08-15,18.704996577686515
2005-12-02,0.0883,322.9,NTN-B Principal 150824,2024-08-15,18.702258726899384
2005-12-05,0.0882,323.62,NTN-B Principal 150824,2024-08-15,18.694045174537987
2005-12-06,0.0882,323.79,NTN-B Principal 150824,2024-08-15,18.691307323750856
2005-12-07,0.0882,323.95,NTN-B Principal 150824,2024-08-15,18.688569472963724
2005-12-08,0.0883,323.57,NTN-B Principal 150824,2024-08-15,18.68583162217659
2005-12-09,0.0883,323.88,NTN-B Principal 150824,2024-08-15,18.68309377138946
2005-12-12,0.0883,324.05,NTN-B Principal 150824,2024-08-15,18.67488021902806
2005-12-13,0.0883,324.21,NTN-B Principal 150824,2024-08-15,18.67214236824093
2005-12-14,0.0882,324.94,NTN-B Principal 150824,2024-08-15,18.6694045174538
2005-12-15,0.0882,325.08,NTN-B Principal 150824,2024-08-15,18.666666666666668
2005-12-16,0.08789999999999999,326.98,NTN-B Principal 150824,2024-08-15,18.663928815879533
2005-12-19,0.08789999999999999,327.12,NTN-B Principal 150824,2024-08-15,18.65571526351814
2005-12-20,0.08789999999999999,327.27,NTN-B Principal 150824,2024-08-15,18.652977412731005
2005-12-21,0.08789999999999999,327.41,NTN-B Principal 150824,2024-08-15,18.650239561943874
2005-12-22,0.08789999999999999,327.56,NTN-B Principal 150824,2024-08-15,18.647501711156742
2005-12-23,0.08789999999999999,327.75,NTN-B Principal 150824,2024-08-15,18.64476386036961
2005-12-26,0.08789999999999999,327.89,NTN-B Principal 150824,2024-08-15,18.636550308008214
2005-12-27,0.0885,324.69,NTN-B Principal 150824,2024-08-15,18.633812457221083
2005-12-28,0.0885,324.83,NTN-B Principal 150824,2024-08-15,18.63107460643395
2005-12-29,0.08839999999999999,325.74,NTN-B Principal 150824,2024-08-15,18.628336755646817
2005-12-30,0.08839999999999999,325.74,NTN-B Principal 150824,2024-08-15,18.625598904859686
2006-01-02,0.0866,722.36,NTN-B Principal 150515,2015-05-15,9.363449691991786
2006-01-03,0.0866,722.68,NTN-B Principal 150515,2015-05-15,9.360711841204655
2006-01-04,0.0868,721.75,NTN-B Principal 150515,2015-05-15,9.357973990417522
2006-01-05,0.0867,722.68,NTN-B Principal 150515,2015-05-15,9.35523613963039
2006-01-06,0.0868,722.52,NTN-B Principal 150515,2015-05-15,9.352498288843258
2006-01-09,0.0868,722.84,NTN-B Principal 150515,2015-05-15,9.344284736481862
2006-01-10,0.087,721.91,NTN-B Principal 150515,2015-05-15,9.34154688569473
2006-01-11,0.0872,720.99,NTN-B Principal 150515,2015-05-15,9.338809034907598
2006-01-12,0.0866,725.29,NTN-B Principal 150515,2015-05-15,9.336071184120465
2006-01-13,0.0867,725.19,NTN-B Principal 150515,2015-05-15,9.333333333333334
2006-01-16,0.0868,724.94,NTN-B Principal 150515,2015-05-15,9.325119780971937
2006-01-17,0.0868,725.3,NTN-B Principal 150515,2015-05-15,9.322381930184806
2006-01-18,0.0868,725.66,NTN-B Principal 150515,2015-05-15,9.319644079397673
2006-01-19,0.08689999999999999,725.4,NTN-B Principal 150515,2015-05-15,9.316906228610542
2006-01-20,0.087,725.38,NTN-B Principal 150515,2015-05-15,9.314168377823409
2006-01-23,0.0868,726.99,NTN-B Principal 150515,2015-05-15,9.305954825462011
2006-01-24,0.0868,727.35,NTN-B Principal 150515,2015-05-15,9.30321697467488
2006-01-25,0.0868,727.71,NTN-B Principal 150515,2015-05-15,9.300479123887747
2006-01-26,0.0868,728.07,NTN-B Principal 150515,2015-05-15,9.297741273100616
2006-01-27,0.0868,728.68,NTN-B Principal 150515,2015-05-15,9.295003422313483
2006-01-30,0.0867,729.81,NTN-B Principal 150515,2015-05-15,9.286789869952088
2006-01-31,0.0867,730.18,NTN-B Principal 150515,2015-05-15,9.284052019164955
2006-02-01,0.0867,730.56,NTN-B Principal 150515,2015-05-15,9.281314168377824
2006-02-02,0.0868,730.31,NTN-B Principal 150515,2015-05-15,9.27857631759069
2006-02-03,0.0868,730.94,NTN-B Principal 150515,2015-05-15,9.27583846680356
2006-02-06,0.0868,731.32,NTN-B Principal 150515,2015-05-15,9.267624914442163
2006-02-07,0.08689999999999999,731.07,NTN-B Principal 150515,2015-05-15,9.264887063655031
2006-02-08,0.08689999999999999,731.44,NTN-B Principal 150515,2015-05-15,9.262149212867898
2006-02-09,0.087,731.38,NTN-B Principal 150515,2015-05-15,9.259411362080767
2006-02-10,0.08710000000000001,731.42,NTN-B Principal 150515,2015-05-15,9.256673511293634
2006-02-13,0.0866,734.91,NTN-B Principal 150515,2015-05-15,9.248459958932239
2006-02-14,0.08349999999999999,754.88,NTN-B Principal 150515,2015-05-15,9.245722108145106
2006-02-15,0.0834,755.9,NTN-B Principal 150515,2015-05-15,9.242984257357975
2006-02-16,0.08310000000000001,758.21,NTN-B Principal 150515,2015-05-15,9.240246406570842
2006-02-17,0.0821,765.34,NTN-B Principal 150515,2015-05-15,9.23750855578371
2006-02-20,0.0794,783.5,NTN-B Principal 150515,2015-05-15,9.229295003422314
2006-02-21,0.0767,802.12,NTN-B Principal 150515,2015-05-15,9.22655715263518
2006-02-22,0.0767,802.51,NTN-B Principal 150515,2015-05-15,9.22381930184805
2006-02-23,0.0762,806.11,NTN-B Principal 150515,2015-05-15,9.221081451060916
2006-02-24,0.0754,812.49,NTN-B Principal 150515,2015-05-15,9.218343600273785
2006-03-01,0.07519999999999999,814.24,NTN-B Principal 150515,2015-05-15,9.204654346338124
2006-03-02,0.0747,818.08,NTN-B Principal 150515,2015-05-15,9.201916495550993
2006-03-03,0.07440000000000001,820.78,NTN-B Principal 150515,2015-05-15,9.19917864476386
2006-03-06,0.0723,835.99,NTN-B Principal 150515,2015-05-15,9.190965092402465
2006-03-07,0.0725,834.92,NTN-B Principal 150515,2015-05-15,9.188227241615332
2006-03-08,0.0739,825.37,NTN-B Principal 150515,2015-05-15,9.1854893908282
2006-03-09,0.07440000000000001,822.22,NTN-B Principal 150515,2015-05-15,9.182751540041068
2006-03-10,0.0741,824.78,NTN-B Principal 150515,2015-05-15,9.180013689253936
2006-03-13,0.0741,825.14,NTN-B Principal 150515,2015-05-15,9.17180013689254
2006-03-14,0.0739,826.9,NTN-B Principal 150515,2015-05-15,9.169062286105408
2006-03-15,0.07429999999999999,824.43,NTN-B Principal 150515,2015-05-15,9.166324435318275
2006-03-16,0.07440000000000001,824.07,NTN-B Principal 150515,2015-05-15,9.163586584531142
2006-03-17,0.07519999999999999,819.03,NTN-B Principal 150515,2015-05-15,9.160848733744011
2006-03-20,0.0754,817.98,NTN-B Principal 150515,2015-05-15,9.152635181382614
2006-03-21,0.0756,816.94,NTN-B Principal 150515,2015-05-15,9.149897330595483
2006-03-22,0.07629999999999999,812.44,NTN-B Principal 150515,2015-05-15,9.14715947980835
2006-03-23,0.07690000000000001,808.67,NTN-B Principal 150515,2015-05-15,9.144421629021219
2006-03-24,0.0775,805.12,NTN-B Principal 150515,2015-05-15,9.141683778234086
2006-03-27,0.0779,803.04,NTN-B Principal 150515,2015-05-15,9.13347022587269
2006-03-28,0.0787,798,NTN-B Principal 150515,2015-05-15,9.130732375085557
2006-03-29,0.0793,794.34,NTN-B Principal 150515,2015-05-15,9.127994524298426
2006-03-30,0.0799,790.7,NTN-B Principal 150515,2015-05-15,9.125256673511293
2006-03-31,0.0802,789.32,NTN-B Principal 150515,2015-05-15,9.122518822724162
2006-04-03,0.0805,787.69,NTN-B Principal 150515,2015-05-15,9.114305270362765
2006-04-04,0.0805,788.05,NTN-B Principal 150515,2015-05-15,9.111567419575634
2006-04-05,0.081,785.12,NTN-B Principal 150515,2015-05-15,9.1088295687885
2006-04-06,0.0812,784.16,NTN-B Principal 150515,2015-05-15,9.10609171800137
2006-04-07,0.0825,775.95,NTN-B Principal 150515,2015-05-15,9.103353867214237
2006-04-10,0.0828,774.35,NTN-B Principal 150515,2015-05-15,9.095140314852841
2006-04-11,0.0837,768.9,NTN-B Principal 150515,2015-05-15,9.092402464065708
2006-04-12,0.0839,767.96,NTN-B Principal 150515,2015-05-15,9.089664613278575
2006-04-13,0.08529999999999999,759.64,NTN-B Principal 150515,2015-05-15,9.086926762491444
2006-04-17,0.0857,757.43,NTN-B Principal 150515,2015-05-15,9.075975359342916
2006-04-18,0.08539999999999999,759.64,NTN-B Principal 150515,2015-05-15,9.073237508555783
2006-04-19,0.0852,761.23,NTN-B Principal 150515,2015-05-15,9.070499657768652
2006-04-20,0.0852,761.76,NTN-B Principal 150515,2015-05-15,9.067761806981519
2006-04-24,0.08529999999999999,761.44,NTN-B Principal 150515,2015-05-15,9.05681040383299
2006-04-25,0.08539999999999999,761.13,NTN-B Principal 150515,2015-05-15,9.05407255304586
2006-04-26,0.08539999999999999,761.45,NTN-B Principal 150515,2015-05-15,9.051334702258726
2006-04-27,0.08529999999999999,762.17,NTN-B Principal 150515,2015-05-15,9.048596851471595
2006-04-28,0.08539999999999999,762,NTN-B Principal 150515,2015-05-15,9.045859000684462
2006-05-02,0.08539999999999999,762.3,NTN-B Principal 150515,2015-05-15,9.034907597535934
2006-05-03,0.08529999999999999,763.23,NTN-B Principal 150515,2015-05-15,9.032169746748803
2006-05-04,0.0855,762.27,NTN-B Principal 150515,2015-05-15,9.02943189596167
2006-05-05,0.08560000000000001,762.04,NTN-B Principal 150515,2015-05-15,9.026694045174539
2006-05-08,0.0861,759.2,NTN-B Principal 150515,2015-05-15,9.018480492813142
2006-05-09,0.0864,757.61,NTN-B Principal 150515,2015-05-15,9.015742642026009
2006-05-10,0.08839999999999999,745.5,NTN-B Principal 150515,2015-05-15,9.013004791238878
2006-05-11,0.0897,737.85,NTN-B Principal 150515,2015-05-15,9.010266940451745
2006-05-12,0.09029999999999999,734.61,NTN-B Principal 150515,2015-05-15,9.007529089664613
2006-05-15,0.09140000000000001,728.3,NTN-B Principal 150515,2015-05-15,8.999315537303216
2006-05-16,0.0919,725.62,NTN-B Principal 150515,2015-05-15,8.996577686516085
2006-05-17,0.09179999999999999,726.53,NTN-B Principal 150515,2015-05-15,8.993839835728952
2006-05-18,0.0925,722.67,NTN-B Principal 150515,2015-05-15,8.991101984941821
2006-05-19,0.0931,719.54,NTN-B Principal 150515,2015-05-15,8.988364134154688
2006-05-22,0.09390000000000001,715.15,NTN-B Principal 150515,2015-05-15,8.980150581793293
2006-05-23,0.0964,700.99,NTN-B Principal 150515,2015-05-15,8.97741273100616
2006-05-24,0.0973,696.17,NTN-B Principal 150515,2015-05-15,8.974674880219029
2006-05-25,0.1002,680.23,NTN-B Principal 150515,2015-05-15,8.971937029431896
2006-05-26,0.09960000000000001,683.97,NTN-B Principal 150515,2015-05-15,8.969199178644764
2006-05-29,0.09630000000000001,702.73,NTN-B Principal 150515,2015-05-15,8.960985626283367
2006-05-30,0.0953,708.78,NTN-B Principal 150515,2015-05-15,8.958247775496236
2006-05-31,0.0968,700.47,NTN-B Principal 150515,2015-05-15,8.955509924709103
2006-06-01,0.0971,699.05,NTN-B Principal 150515,2015-05-15,8.952772073921972
2006-06-02,0.09609999999999999,705.14,NTN-B Principal 150515,2015-05-15,8.950034223134839
2006-06-05,0.0962,704.87,NTN-B Principal 150515,2015-05-15,8.941820670773442
2006-06-06,0.09630000000000001,704.59,NTN-B Principal 150515,2015-05-15,8.93908281998631
2006-06-07,0.09699999999999999,700.9,NTN-B Principal 150515,2015-05-15,8.936344969199178
2006-06-08,0.0983,693.39,NTN-B Principal 150515,2015-05-15,8.933607118412047
2006-06-09,0.09880000000000001,690.92,NTN-B Principal 150515,2015-05-15,8.930869267624914
